wavelength (microns), effective height (km)
0.402283366679,28.5928066201
0.402286606508,28.5925831995
0.402289846388,28.5923778985
0.402293070508,28.5922232454
0.402296310485,28.5920474864
0.402299550521,28.5918632912
0.40230279061,28.5916982357
0.402306030751,28.5914967823
0.402309255131,28.5912886091
0.402312495368,28.5911339559
0.402315735665,28.5909352509
0.402318976015,28.5907120337
0.402322216416,28.590578464
0.402325441056,28.5903670855
0.402328681554,28.5902081075
0.402331922111,28.5900146614
0.402335162722,28.5898537173
0.402338403384,28.5895820887
0.402341628283,28.5894536214
0.402344869042,28.5892536139
0.40234810986,28.589094636
0.402351350731,28.5888772118
0.402354591654,28.5887225363
0.402357816813,28.5884831987
0.402361057832,28.5883311446
0.402364298912,28.5881207981
0.402367540044,28.5879651311
0.402370781228,28.5877543211
0.402374006646,28.587547054
0.402377247926,28.5873839646
0.402380489266,28.5872428872
0.402383730659,28.5870595981
0.402386972104,28.5868725307
0.402390197781,28.5866865923
0.402393439322,28.5864626477
0.402396680923,28.5862995583
0.402399922577,28.5861345028
0.402403164283,28.5859119436
0.40240639022,28.5857362472
0.402409632022,28.5855554113
0.402412873884,28.5853481441
0.402416115798,28.5851629563
0.402419357765,28.5850218788
0.402422583962,28.5847932248
0.402425826025,28.5845694993
0.402429068148,28.5844053818
0.402432310323,28.5841983462
0.402435552551,28.5840054241
0.402438779007,28.5838065868
0.402442021331,28.5836696208
0.402445263715,28.5834813142
0.402448506151,28.5832932187
0.40245174864,28.5830828721
0.402454975356,28.582945
0.402458217941,28.5827575995
0.402461460586,28.5825490207
0.402464703283,28.5823344454
0.402467946033,28.5821451107
0.402471173009,28.5819211252
0.402474415855,28.581770646
0.40247765876,28.5816084627
0.402480901719,28.5814233334
0.402484144729,28.581236266
0.402487371965,28.5810469313
0.402490615072,28.580884748
0.402493858239,28.5806843141
0.402497101459,28.5804397024
0.40250034473,28.580298625
0.402503572226,28.5800990138
0.402506815594,28.579902149
0.402510059022,28.5797370935
0.402513302502,28.5795740042
0.402516546035,28.5794159323
0.40251977379,28.5792256596
0.402523017419,28.5790489945
0.402526261109,28.5788222268
0.40252950485,28.578635808
0.402532748644,28.57842876
0.402535976659,28.5782477421
0.40253922055,28.5780688404
0.4025424645,28.5778836797
0.402545708503,28.5776587254
0.402548952558,28.5775428652
0.402552180833,28.5773334528
0.402555424984,28.5771964868
